"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"html-keyboard-response","448","1787973","0.0-4.0-10.1-1.14","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","449","1788378","0.0-4.0-10.1-0.15","spark_pilot_2","7313","8","11","Female","","false","","","","","[400.2999999523163]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowRight""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","","","original","2","","","",""
"html-keyboard-response","450","1788890","0.0-4.0-10.1-1.15","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","451","1793209","0.0-5.0-0.0-0.0","spark_pilot_2","7313","8","11","Female","","","","","","","985.2000000476837","<p> Great! You have finished the treasure game </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","452","1799104","0.0-5.0-0.0-0.1","spark_pilot_2","7313","8","11","Female","","","","","","","839.2999999523163","<p> Now, we are going to ask you to try to remember the pictures that you saw during the game. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","453","1809210","0.0-5.0-0.0-0.2","spark_pilot_2","7313","8","11","Female","","","","","","","1105.6000001430511","<p> On every trial, you will see an image. </p>
            <p> The image may be an <b>old</b> image you saw during the game or a <b>new</b> image that has not been shown before. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","454","1823309","0.0-5.0-0.0-0.3","spark_pilot_2","7313","8","11","Female","","","","","","","7752.200000047684","<p> You should select whether the image is:  </p>
            <p>  'Definitely old', 'Maybe old', 'Maybe new', or 'Definitely new.'  </p>
            <img src='./assets/img/memory/choices.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","455","1830082","0.0-5.0-0.0-0.4","spark_pilot_2","7313","8","11","Female","","","","","","","1917.6000001430511","<p> You should use the 1, 2, 3, and 4 keys to make your responses.  </p>
            <img src='./assets/img/memory/numberedChoices.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","456","1837432","0.0-5.0-0.0-0.5","spark_pilot_2","7313","8","11","Female","","","","","","","797.0999999046326","<p> You will have <b>10 seconds</b> to make each response. </p>
            <p>  Make sure to respond before time runs out! </p>
            <img src='./assets/img/memory/10second.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","457","1849822","0.0-5.0-0.0-0.6","spark_pilot_2","7313","8","11","Female","","","","","","","638.1000001430511","<p> Before you play the real game, it is time to practice. </p>
            <p>  Just like in the real game, some of the images in the practice will be ones you have seen before. </p>
            <p>  Others will be entirely new. </p>","","instructions","","","","","","","","","","","","","",""
"memory-trial","458","1853530","0.0-5.0-1.0-0.0","spark_pilot_2","7313","8","11","Female","","false","","","","","2695","./assets/img/space/0.jpg","definitely_old","memory","","10","","true","","","","","","","0","1","old",""
"html-keyboard-response","459","1854045","0.0-5.0-1.0-1.0","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","1","","",""
"memory-trial","460","1856905","0.0-5.0-1.0-0.1","spark_pilot_2","7313","8","11","Female","","false","","","","","1850","./assets/img/space/11.jpg","maybe_old","memory","","0","","false","","","","","","","2","2","new",""
"html-keyboard-response","461","1857418","0.0-5.0-1.0-1.1","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","3","","",""
"memory-trial","462","1860886","0.0-5.0-1.0-0.2","spark_pilot_2","7313","8","11","Female","","false","","","","","2451","./assets/img/space/1.jpg","maybe_new","memory","","0","","false","","","","","","","4","3","old",""
"html-keyboard-response","463","1861398","0.0-5.0-1.0-1.2","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","5","","",""
"memory-trial","464","1864038","0.0-5.0-1.0-0.3","spark_pilot_2","7313","8","11","Female","","false","","","","","1632","./assets/img/space/12.jpg","definitely_new","memory","","10","","true","","","","","","","6","4","new",""
"html-keyboard-response","465","1864551","0.0-5.0-1.0-1.3","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","7","","",""
"learning-instructions","466","1874613","0.0-5.0-2.0-0.0","spark_pilot_2","7313","8","11","Female","","","","","","","1218.4000000953674","<p> Great! You have completed the practice. </p>
            <p> Before you start, we're going to ask you a few questions about how the game works.</p>","","instructions","","","","","","","","","","","","","",""
"comp-q","467","1880791","0.0-5.0-3.0-0.0-0.0","spark_pilot_2","7313","8","11","Female","","","","","","","976.2000000476837","<p> <b> True or False? </b> </p><p> You should use the mouse and click to make your response. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","468","1888930","0.0-5.0-3.0-0.0-1.0","spark_pilot_2","7313","8","11","Female","","","","","","","1605.5999999046326","<p><b> That's right! </b> You should use the '1', '2', '3', and '4' keys to make your response. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","469","1895354","0.0-5.0-3.0-0.1-0.1","spark_pilot_2","7313","8","11","Female","","","","","","","1249.5","<p> <b> True or False? </b> </p><p> You will have as much time as you want to make each choice. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","470","1901210","0.0-5.0-3.0-0.1-1.1","spark_pilot_2","7313","8","11","Female","","","","","","","987","<p> <b> That's right! </b> You will only have 10 seconds to make each choice. </p>","0","comp_answer","","","","","","","","","","","","","",""
"memory-trial","471","1903709","0.0-5.0-4.0-0.0","spark_pilot_2","7313","8","11","Female","","false","","","","","1495","./assets/img/ocean/memory/25.jpg","maybe_new","memory","","0","","false","","","","","","","8","3","old",""
"html-keyboard-response","472","1904215","0.0-5.0-4.0-1.0","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","9","","",""
"memory-trial","473","1906734","0.0-5.0-4.0-0.1","spark_pilot_2","7313","8","11","Female","","false","","","","","1503","./assets/img/canyon/memory/26.jpg","maybe_old","memory","","0","","false","","","","","","","10","2","new",""
"html-keyboard-response","474","1907246","0.0-5.0-4.0-1.1","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","11","","",""
"memory-trial","475","1909913","0.0-5.0-4.0-0.2","spark_pilot_2","7313","8","11","Female","","false","","","","","1659","./assets/img/ocean/memory/22.jpg","maybe_old","memory","","0","","false","","","","","","","12","2","new",""
"html-keyboard-response","476","1910427","0.0-5.0-4.0-1.2","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","13","","",""
"memory-trial","477","1913092","0.0-5.0-4.0-0.3","spark_pilot_2","7313","8","11","Female","","false","","","","","1655","./assets/img/canyon/memory/23.jpg","definitely_old","memory","","10","","true","","","","","","","14","1","old",""
"html-keyboard-response","478","1913609","0.0-5.0-4.0-1.3","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","15","","",""
"memory-trial","479","1916050","0.0-5.0-4.0-0.4","spark_pilot_2","7313","8","11","Female","","false","","","","","1424","./assets/img/canyon/memory/5.jpg","definitely_old","memory","","0","","false","","","","","","","16","1","new",""
"html-keyboard-response","480","1916566","0.0-5.0-4.0-1.4","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","17","","",""
"memory-trial","481","1918955","0.0-5.0-4.0-0.5","spark_pilot_2","7313","8","11","Female","","false","","","","","1377","./assets/img/canyon/memory/30.jpg","maybe_new","memory","","10","","true","","","","","","","18","3","new",""
"html-keyboard-response","482","1919468","0.0-5.0-4.0-1.5","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","19","","",""
"memory-trial","483","1921784","0.0-5.0-4.0-0.6","spark_pilot_2","7313","8","11","Female","","false","","","","","1299","./assets/img/canyon/memory/13.jpg","definitely_old","memory","","0","","false","","","","","","","20","1","new",""
"html-keyboard-response","484","1922300","0.0-5.0-4.0-1.6","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","21","","",""
"memory-trial","485","1924675","0.0-5.0-4.0-0.7","spark_pilot_2","7313","8","11","Female","","false","","","","","1359","./assets/img/ocean/memory/8.jpg","maybe_old","memory","","0","","false","","","","","","","22","2","new",""
"html-keyboard-response","486","1925185","0.0-5.0-4.0-1.7","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","23","","",""
"memory-trial","487","1927775","0.0-5.0-4.0-0.8","spark_pilot_2","7313","8","11","Female","","false","","","","","1571","./assets/img/canyon/memory/7.jpg","definitely_new","memory","","0","","false","","","","","","","24","4","old",""
"html-keyboard-response","488","1928287","0.0-5.0-4.0-1.8","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","25","","",""
"memory-trial","489","1930523","0.0-5.0-4.0-0.9","spark_pilot_2","7313","8","11","Female","","false","","","","","1231","./assets/img/canyon/memory/40.jpg","maybe_old","memory","","10","","true","","","","","","","26","2","old",""
"html-keyboard-response","490","1931027","0.0-5.0-4.0-1.9","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","27","","",""
"memory-trial","491","1933254","0.0-5.0-4.0-0.10","spark_pilot_2","7313","8","11","Female","","false","","","","","1223","./assets/img/canyon/memory/33.jpg","maybe_new","memory","","10","","true","","","","","","","28","3","new",""
"html-keyboard-response","492","1933756","0.0-5.0-4.0-1.10","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","29","","",""
"memory-trial","493","1936225","0.0-5.0-4.0-0.11","spark_pilot_2","7313","8","11","Female","","false","","","","","1462","./assets/img/ocean/memory/34.jpg","definitely_new","memory","","10","","true","","","","","","","30","4","new",""
"html-keyboard-response","494","1936733","0.0-5.0-4.0-1.11","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","31","","",""
"memory-trial","495","1938823","0.0-5.0-4.0-0.12","spark_pilot_2","7313","8","11","Female","","false","","","","","1078","./assets/img/canyon/memory/2.jpg","maybe_old","memory","","0","","false","","","","","","","32","2","new",""
"html-keyboard-response","496","1939335","0.0-5.0-4.0-1.12","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","33","","",""
"memory-trial","497","1941205","0.0-5.0-4.0-0.13","spark_pilot_2","7313","8","11","Female","","false","","","","","866","./assets/img/canyon/memory/8.jpg","definitely_old","memory","","10","","true","","","","","","","34","1","old",""
"html-keyboard-response","498","1941707","0.0-5.0-4.0-1.13","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","35","","",""
"memory-trial","499","1943719","0.0-5.0-4.0-0.14","spark_pilot_2","7313","8","11","Female","","false","","","","","1007","./assets/img/canyon/memory/35.jpg","maybe_old","memory","","0","","false","","","","","","","36","2","new",""
"html-keyboard-response","500","1944221","0.0-5.0-4.0-1.14","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","37","","",""
"memory-trial","501","1946502","0.0-5.0-4.0-0.15","spark_pilot_2","7313","8","11","Female","","false","","","","","1277","./assets/img/ocean/memory/39.jpg","maybe_old","memory","","10","","true","","","","","","","38","2","old",""
"html-keyboard-response","502","1947005","0.0-5.0-4.0-1.15","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","39","","",""
"memory-trial","503","1949383","0.0-5.0-4.0-0.16","spark_pilot_2","7313","8","11","Female","","false","","","","","1374","./assets/img/canyon/memory/36.jpg","maybe_old","memory","","0","","false","","","","","","","40","2","new",""
"html-keyboard-response","504","1949887","0.0-5.0-4.0-1.16","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","41","","",""
"memory-trial","505","1952300","0.0-5.0-4.0-0.17","spark_pilot_2","7313","8","11","Female","","false","","","","","1391","./assets/img/canyon/memory/17.jpg","maybe_new","memory","","0","","false","","","","","","","42","3","old",""
"html-keyboard-response","506","1952810","0.0-5.0-4.0-1.17","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","43","","",""
"memory-trial","507","1955069","0.0-5.0-4.0-0.18","spark_pilot_2","7313","8","11","Female","","false","","","","","1253","./assets/img/canyon/memory/39.jpg","maybe_old","memory","","10","","true","","","","","","","44","2","old",""
"html-keyboard-response","508","1955573","0.0-5.0-4.0-1.18","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","45","","",""
"memory-trial","509","1957632","0.0-5.0-4.0-0.19","spark_pilot_2","7313","8","11","Female","","false","","","","","1054","./assets/img/canyon/memory/0.jpg","definitely_old","memory","","10","","true","","","","","","","46","1","old",""
"html-keyboard-response","510","1958135","0.0-5.0-4.0-1.19","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","47","","",""
"memory-trial","511","1960255","0.0-5.0-4.0-0.20","spark_pilot_2","7313","8","11","Female","","false","","","","","1115","./assets/img/canyon/memory/22.jpg","maybe_old","memory","","0","","false","","","","","","","48","2","new",""
"html-keyboard-response","512","1960758","0.0-5.0-4.0-1.20","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","49","","",""
"memory-trial","513","1962955","0.0-5.0-4.0-0.21","spark_pilot_2","7313","8","11","Female","","false","","","","","1175","./assets/img/canyon/memory/38.jpg","definitely_new","memory","","0","","false","","","","","","","50","4","old",""
"html-keyboard-response","514","1963458","0.0-5.0-4.0-1.21","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","51","","",""
"memory-trial","515","1965816","0.0-5.0-4.0-0.22","spark_pilot_2","7313","8","11","Female","","false","","","","","1350","./assets/img/ocean/memory/27.jpg","maybe_old","memory","","0","","false","","","","","","","52","2","new",""
"html-keyboard-response","516","1966318","0.0-5.0-4.0-1.22","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","53","","",""
"memory-trial","517","1968553","0.0-5.0-4.0-0.23","spark_pilot_2","7313","8","11","Female","","false","","","","","1231","./assets/img/ocean/memory/24.jpg","definitely_old","memory","","0","","false","","","","","","","54","1","new",""
"html-keyboard-response","518","1969057","0.0-5.0-4.0-1.23","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","55","","",""
"memory-trial","519","1971625","0.0-5.0-4.0-0.24","spark_pilot_2","7313","8","11","Female","","false","","","","","1564","./assets/img/ocean/memory/40.jpg","maybe_old","memory","","10","","true","","","","","","","56","2","old",""
"html-keyboard-response","520","1972127","0.0-5.0-4.0-1.24","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","57","","",""
"memory-trial","521","1974861","0.0-5.0-4.0-0.25","spark_pilot_2","7313","8","11","Female","","false","","","","","1731","./assets/img/ocean/memory/21.jpg","definitely_new","memory","","10","","true","","","","","","","58","4","new",""
"html-keyboard-response","522","1975363","0.0-5.0-4.0-1.25","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","59","","",""
"memory-trial","523","1977568","0.0-5.0-4.0-0.26","spark_pilot_2","7313","8","11","Female","","false","","","","","1188","./assets/img/canyon/memory/31.jpg","maybe_new","memory","","0","","false","","","","","","","60","3","old",""
"html-keyboard-response","524","1978071","0.0-5.0-4.0-1.26","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","61","","",""
"memory-trial","525","1980576","0.0-5.0-4.0-0.27","spark_pilot_2","7313","8","11","Female","","false","","","","","1497","./assets/img/ocean/memory/7.jpg","maybe_new","memory","","0","","false","","","","","","","62","3","old",""
"html-keyboard-response","526","1981084","0.0-5.0-4.0-1.27","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","63","","",""
"memory-trial","527","1983818","0.0-5.0-4.0-0.28","spark_pilot_2","7313","8","11","Female","","false","","","","","1721","./assets/img/ocean/memory/10.jpg","definitely_old","memory","","0","","false","","","","","","","64","1","new",""
"html-keyboard-response","528","1984321","0.0-5.0-4.0-1.28","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","65","","",""
"memory-trial","529","1986739","0.0-5.0-4.0-0.29","spark_pilot_2","7313","8","11","Female","","false","","","","","1410","./assets/img/ocean/memory/32.jpg","maybe_old","memory","","0","","false","","","","","","","66","2","new",""
"html-keyboard-response","530","1987241","0.0-5.0-4.0-1.29","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","67","","",""
"memory-trial","531","1989713","0.0-5.0-4.0-0.30","spark_pilot_2","7313","8","11","Female","","false","","","","","1468","./assets/img/ocean/memory/11.jpg","definitely_old","memory","","10","","true","","","","","","","68","1","old",""
"html-keyboard-response","532","1990215","0.0-5.0-4.0-1.30","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","69","","",""
"memory-trial","533","1992565","0.0-5.0-4.0-0.31","spark_pilot_2","7313","8","11","Female","","false","","","","","1345","./assets/img/ocean/memory/28.jpg","maybe_old","memory","","10","","true","","","","","","","70","2","old",""
"html-keyboard-response","534","1993077","0.0-5.0-4.0-1.31","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","71","","",""
"memory-trial","535","1996060","0.0-5.0-4.0-0.32","spark_pilot_2","7313","8","11","Female","","false","","","","","1981","./assets/img/canyon/memory/41.jpg","maybe_new","memory","","10","","true","","","","","","","72","3","new",""
"html-keyboard-response","536","1996564","0.0-5.0-4.0-1.32","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","73","","",""
"memory-trial","537","1998931","0.0-5.0-4.0-0.33","spark_pilot_2","7313","8","11","Female","","false","","","","","1361","./assets/img/ocean/memory/4.jpg","definitely_old","memory","","0","","false","","","","","","","74","1","new",""
"html-keyboard-response","538","1999434","0.0-5.0-4.0-1.33","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","75","","",""
"memory-trial","539","2001583","0.0-5.0-4.0-0.34","spark_pilot_2","7313","8","11","Female","","false","","","","","1142","./assets/img/ocean/memory/15.jpg","definitely_new","memory","","0","","false","","","","","","","76","4","old",""
"html-keyboard-response","540","2002085","0.0-5.0-4.0-1.34","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","77","","",""
"memory-trial","541","2004176","0.0-5.0-4.0-0.35","spark_pilot_2","7313","8","11","Female","","false","","","","","1083","./assets/img/ocean/memory/2.jpg","maybe_old","memory","","10","","true","","","","","","","78","2","old",""
"html-keyboard-response","542","2004681","0.0-5.0-4.0-1.35","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","79","","",""
"memory-trial","543","2006839","0.0-5.0-4.0-0.36","spark_pilot_2","7313","8","11","Female","","false","","","","","1146","./assets/img/ocean/memory/41.jpg","definitely_new","memory","","0","","false","","","","","","","80","4","old",""
"html-keyboard-response","544","2007342","0.0-5.0-4.0-1.36","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","81","","",""
"memory-trial","545","2009197","0.0-5.0-4.0-0.37","spark_pilot_2","7313","8","11","Female","","false","","","","","852","./assets/img/canyon/memory/34.jpg","definitely_old","memory","","10","","true","","","","","","","82","1","old",""
"html-keyboard-response","546","2009700","0.0-5.0-4.0-1.37","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","83","","",""
"memory-trial","547","2011588","0.0-5.0-4.0-0.38","spark_pilot_2","7313","8","11","Female","","false","","","","","884","./assets/img/ocean/memory/29.jpg","definitely_new","memory","","0","","false","","","","","","","84","4","old",""
"html-keyboard-response","548","2012090","0.0-5.0-4.0-1.38","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","85","","",""
"memory-trial","549","2013874","0.0-5.0-4.0-0.39","spark_pilot_2","7313","8","11","Female","","false","","","","","779","./assets/img/ocean/memory/31.jpg","maybe_new","memory","","10","","true","","","","","","","86","3","new",""
"html-keyboard-response","550","2014377","0.0-5.0-4.0-1.39","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","87","","",""
"memory-trial","551","2016706","0.0-5.0-4.0-0.40","spark_pilot_2","7313","8","11","Female","","false","","","","","1326","./assets/img/canyon/memory/15.jpg","maybe_new","memory","","10","","true","","","","","","","88","3","new",""
"html-keyboard-response","552","2017209","0.0-5.0-4.0-1.40","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","89","","",""
"memory-trial","553","2019276","0.0-5.0-4.0-0.41","spark_pilot_2","7313","8","11","Female","","false","","","","","1062","./assets/img/canyon/memory/3.jpg","maybe_old","memory","","0","","false","","","","","","","90","2","new",""
"html-keyboard-response","554","2019778","0.0-5.0-4.0-1.41","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","91","","",""
"memory-trial","555","2022609","0.0-5.0-4.0-0.42","spark_pilot_2","7313","8","11","Female","","false","","","","","1826","./assets/img/ocean/memory/13.jpg","maybe_new","memory","","0","","false","","","","","","","92","3","old",""
"html-keyboard-response","556","2023112","0.0-5.0-4.0-1.42","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","93","","",""
"memory-trial","557","2026021","0.0-5.0-4.0-0.43","spark_pilot_2","7313","8","11","Female","","false","","","","","1907","./assets/img/ocean/memory/17.jpg","definitely_new","memory","","10","","true","","","","","","","94","4","new",""
"html-keyboard-response","558","2026524","0.0-5.0-4.0-1.43","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","95","","",""
"memory-trial","559","2028462","0.0-5.0-4.0-0.44","spark_pilot_2","7313","8","11","Female","","false","","","","","934","./assets/img/ocean/memory/26.jpg","maybe_old","memory","","0","","false","","","","","","","96","2","new",""
"html-keyboard-response","560","2028964","0.0-5.0-4.0-1.44","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","97","","",""
"memory-trial","561","2031589","0.0-5.0-4.0-0.45","spark_pilot_2","7313","8","11","Female","","false","","","","","1620","./assets/img/ocean/memory/36.jpg","maybe_old","memory","","0","","false","","","","","","","98","2","new",""
"html-keyboard-response","562","2032092","0.0-5.0-4.0-1.45","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","99","","",""
"memory-trial","563","2033894","0.0-5.0-4.0-0.46","spark_pilot_2","7313","8","11","Female","","false","","","","","800","./assets/img/ocean/memory/30.jpg","maybe_new","memory","","0","","false","","","","","","","100","3","old",""
"html-keyboard-response","564","2034397","0.0-5.0-4.0-1.46","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","101","","",""
"memory-trial","565","2037180","0.0-5.0-4.0-0.47","spark_pilot_2","7313","8","11","Female","","false","","","","","1778","./assets/img/canyon/memory/28.jpg","definitely_new","memory","","10","","true","","","","","","","102","4","new",""
"html-keyboard-response","566","2037682","0.0-5.0-4.0-1.47","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","103","","",""
"memory-trial","567","2040423","0.0-5.0-4.0-0.48","spark_pilot_2","7313","8","11","Female","","false","","","","","1736","./assets/img/canyon/memory/11.jpg","maybe_new","memory","","0","","false","","","","","","","104","3","old",""
"html-keyboard-response","568","2040926","0.0-5.0-4.0-1.48","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","105","","",""
"memory-trial","569","2042822","0.0-5.0-4.0-0.49","spark_pilot_2","7313","8","11","Female","","false","","","","","890","./assets/img/canyon/memory/6.jpg","maybe_old","memory","","10","","true","","","","","","","106","2","old",""
"html-keyboard-response","570","2043325","0.0-5.0-4.0-1.49","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","107","","",""
"memory-trial","571","2045444","0.0-5.0-4.0-0.50","spark_pilot_2","7313","8","11","Female","","false","","","","","1113","./assets/img/canyon/memory/37.jpg","maybe_new","memory","","0","","false","","","","","","","108","3","old",""
"html-keyboard-response","572","2045948","0.0-5.0-4.0-1.50","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","109","","",""
"memory-trial","573","2048026","0.0-5.0-4.0-0.51","spark_pilot_2","7313","8","11","Female","","false","","","","","1073","./assets/img/canyon/memory/16.jpg","maybe_new","memory","","0","","false","","","","","","","110","3","old",""
"html-keyboard-response","574","2048530","0.0-5.0-4.0-1.51","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","111","","",""
"memory-trial","575","2050141","0.0-5.0-4.0-0.52","spark_pilot_2","7313","8","11","Female","","false","","","","","607","./assets/img/ocean/memory/9.jpg","maybe_old","memory","","10","","true","","","","","","","112","2","old",""
"html-keyboard-response","576","2050650","0.0-5.0-4.0-1.52","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","113","","",""
